180215110851.805|586|Z9WhE5Ns6OOPVhLuM65KEx6MkNdrlqeQmNXjc6P1rrUW8syzMIPRVt8lAW7CBHqsFMGg3iQf6aKJ6W2wgur2X1TvWryJG6i7vwLS5ZGdMijA2wRIsd6on9tYajXRrk1wRb9Y71i0tgMGIp62S7lVhQij040HobGgiJw50WBL8PrMMsubPesbQSSpePJqteTpHYSwTrGBxTlL0r5FscmRZhyVVI6wIqwnZw8xxR1bcFDEfj3YgsrH6JElRokgXU6XyLvvHqkLcqOZQYK7lcVoqbQtpVz87ACAmnRUpRT143YlR26o7PuXYjcdFetJBQKI7OjUCMPN66AuIfPQ83U5SiH2oyDMJLTL3QVqGTewehLOpNCIXMtvZHMuAASC7AhxIA1kEv0Bh4GvgFfJhH1l9RWN8SmXiJP5JSafACr605DJQFcgnmWsRuVdoUAYU89OW3GGf1SlyGT0URrtL9j453w0XyV8T8TM1CjMbgUJ1DeI7YEccPtisjjJJx8LpoWqIobY6DazMXvNVeYcI3vUur1KrI0BvbZayeA1JJ1QvOcpUbXJ0bh7DHtTvR7QQukXLhVtinqGG6ZkEGWyJ4Ua656fl6d4wn8H11du8C2QOsdxKAuQYmwKIW7ECtMcWCyP0I9IdRCY2ZXOuK9odgQgKWKmUE7FzFz64OZivbfrBfzFD1od4EuoKmX1Z3JecpPyBUecndGyp9M48jiib4Q3GW5zmwG4orCkH3S0OCJRNe1WM9ieQkJpld4puTPj3EkJ4Ajj0rugiPv62VnE30xrRR4yzgGPdHoijxKKTqMp8V9ZnrQlNtU1jGq2ToNwm7oCVTeQPpKcQNcobHZDiafpLgLzS3Jpmf6o1tkeL3g8DKsxvKCXJjdR8HhzlWTxRydvPx9ByEB8eIfdpJJmYIQfN1AYZDnPz9CANGKKF8Y0afE0nMaLOWrl7tfaQJrRAzSqfj5wQeVq8CaqfPknA7jx6Q5j5hAqbLd9NhgdeAfhSGyj0B7YTyVcQpZOcUnfaw8C
180215110851.810|587|qUo6iiQ9E713xRq548amvgypbXQIrM4QswOWlLvJu0NUYQv18cYxoNXd5FJrb4BwzyP9IXW72Ixf2h2eoOpOfO4EQilJucq1x3TPgNEErW4CEIuTOUmmg9rcv0XSg8facfGGcuDhqBGOXHbYkzIVZSpE7g2AMw1lr7TrFXGLmr5NuW9xrrBKtB4kxwcIfhE9pIDfiXZO3y2bcIcPks2gzQZ2q0QDto6028jG6bC6UxXZlAHzRRLLR6Sz1Q2xyr1WttU64RiOzFYph0QzFCeiqA3mLWRPJP77IZjX5BOQidRnnS2NtJmA0CponTgR1ggsnCiLc2z6JNDN1aCMry5W20eVDvmcMEjdZ9sAjMVeHBUuhl4n7VeT3bX1ungEGMOKiXF48KJ8jok4bvagGgeawg89o2aKC4VQVt7NGnTrNGdAbcHmeZ36doIuO7vaf4l5nv9LpmpCuBL6q0ConJwpdzvcnM12d6VQ4jkrC0rRQn0nh5C8Nasen6Ixbhy2LzuDTtxSxRX7KCstw5Jrxc0z4JQkKnUrxLRs0RNoH0DF8U6Zw2YXwTGoBtSA8BMO7q6A3ZSo23KcacTUI95h0ShUepmZetuTXyXCxj64GUougDHVjaliQu9q0sxKYpx4TBXqcoBWmiAQIn2GFJ3WbBepQZ3mr8qmWTKFRq1hyKOTfpRRHJCbpyhX2eqPbMiSf5yeZwuhIP89MjHs5VGKq6biNMJ7wjoKPaWtlVY6Z3YdTPASMvdyVJwsxcJcbaTrGjhV1Ie4HX9Yy4wUnika9ozJFkXp1Gkk2pFQo15fk3ScNNphYXlCjbQMeaMfrUs2XdRB4lrWLxXR1CI1Zse6l7CwHtylRTRHWoL2kvnJRfEBOM62sYCle16UrVT5mVLEbK1oefjWUzzObXgf3SfPbktkHM7kcshRonVGdkoQnIE6RmowuYKBQdf1icOFe5FbL6zU0HKGPqiOoqL0vNzNSgu7Y2vaTDnZFnhRsISCGfSqZUKcxCdKayH8GZgZWlcUUlxE
180215110851.812|588|ShCvfeW6sdOPL7cP5KZHa5OO5OjRQjipfuNDflSKOJuD4JHDxwWsnf0TOiU4coSZ0naOqyP067QnFiCT7XVcpvoQheH5Kt7MW1bVkeojaNyyiYsr15vr7gWEFfQe7yo1wBk0u2xOiISfsWONQ16wMnDdsz8oHM9SE5YRUcXmBHEhnbe6svDRZTtKhr5IIx4FNGZclrWFew0ohqOkGBBFU5L9eQuIAMKymvQeTLYxZNnd1xsrA2JIF60iCeamF3NDZoO66kQTRpElSg4GYRctaZD1QeFmMn425bCryRuIKVzHhOh062fDRgQaWNwZAJSJTGCvQZJfKEmFWtcjsA4hfASk4wbbcfcW7fchzGh4MTAcPWoCVRejc3Z9kkjjj6crnUNf9m8roZUlcjn8DMxZp3yFlOm2gv7SqYJpglqK8A3dKPGGM9qipd4bFhSIlZI9Up9U1ypVeBGLG5LuWTyD8N6cdjNUHYfE5pJQpSiPCqdDkxW6osPs5dHPK2JLfk3A
180215110851.813|589|jsZDP2U5twvDHTgeF6oNu7yuLmYOtI1JAKUem9llUqcDGF2plvLZmoxpMY5IRE8qlib63RkTf37LTVK0Bjc2yD0PcX1q1RadcYR2NeqiCunsh6U81bxkGvJ7QTjGF7xRZMvJrszN7UoEWmOsLRsw8Zn2e1IbtbG2kKWxrKzB5lMBwV1xyPVZMmrujKRgcwyKyEl4hLAnqSIlXucyNgYZ4aUt08mJss0LMmVUGIkc4DD152r49SAgshhlChRgzIhlGO3n8hCgzzQM9ZWHb6fQu1qw8N0CAyQU5DyOsAoy8Gn7CGN8wGon3pqXqsCqHYcvZcgSJO087Txjc5hHr0RBtVr09nqQAStRd1GX2c6sTXLigzkImzNNoRIcGruIERu5YxQSp5QgC4ryp3BBc7cJAYqHOeFcqgzb7JfAiV2NePw9xCbqUfxRQ2d6p1FKZR2cKLT1KgTpfqOPzeHpjpKx5B1w6r4dywWFFyUgvBHfttO9Ef38euff1PRBx20oiWv6
180215110852.034|590|EgEGk6Ks0DJXzAGbKa16pprahyujaDZoQWCPyqgmbcST5BJTVEZUsBFKJpwFIxX91CP2ntSE3A5mlj5VxTuuudS3EQC5nwhwTVHiAqoLfCgnZCeCXGgZ5NgAnyKrhtkX9UDyhMu4tJzuk78s6MQSRKfQd511x7bAO3j0HK7mC52RaWVGoSyPJsj4b1dR4S9RiiwGD7lUDJlcmbdoh6imqxUzKfYmqiEDCJmLYaotRFqL1trsOG0NfgbmMlK8Pr6sz0aKKIlLsJX3bg6Y21SYwwyTqs4EFjYiOaDzmNRIsl3GiKAOaeDuLNbsMbsvCL14FWDOMvNKHykCRemeZpfYaC7MmrNz0KGYHRjOVETqSZ8oQQ1NcOMJ028SUFfKwWAkqMdluJVwTPHacLXMFQj4yyEbT5ROvzkpRuh7nNFCBRY9btUL0mYWayPjisi1tV84zUHp8hLq6WgldlWxCvbf8zxc2foFPWEtf9qQevOoip7pNU9KoADsJGUWpb9ExoWq
180215110852.042|591|UX1jIFoWsvx8htQSKpwnQbqz3i6EhyXffpFew2hTVWGMwD2mWBmDANnMiOZmG9ydtiDLeBVT1pg7AkX5wnWHbc5oaKBgldeR5U4rKLXmr4SpLHYe1c8GtjxcukUqvsLU
180215110852.048|592|hVqVcmIKE4bdIEee381XPbwUygFMSi0h4UaWOOiFSr4fG3dfpzBa9v94t9xCwdTI2JaiyiwxyyvgzxxE1N2VQ3JEMFrRpGNaYZ4IYjXyoYGImEoRFuXMTVQZ9cLTsGL8
180215110852.052|593|anqbiZyuXrvtE4C551DoBrbaFQQZcCL0MsDUCZQjps588P6eDNYRLMtDDeMKkA4t5IZbgen4S2eCUuRQypF1qsZOW8CqBKy0QU9Om9VvigKddMbRDlDws7FwDXCPvZ6s7HfiIdu2nZXKpO8NBmP7OYFaTWPw3ryYtdJLz6hYjuImCOzNnCuo3XbahjJHkxVacB9lMuW700VcVYrYHb4Z4sJN5lHh5BdbxhunKuimFqMRSV4DFrJCAmZ4WFx6lNwEI4qM05OPRVqXZQZqt7gAR7E29fDr8JpBl2Zjn657qzgsEqrlDWdmffpnR6uDZD8knOPXtkFnlkZ6EH9UOptHjUJtXn88RtTJilCnOqnCDzSgjJDwyMAFouIrtl4L5lksyXYTt233FpW1aX6d0u9PKmUj8ZsHsEKtOmmyk3BSC2Mzz0vvi09mnQwqDm5V4327EMwttKrjniFulIbQdg9MUjt4DPo8v7uxmeoLbKgZNXoEtdvguH5fI4173xj7Zt7nRAoHGgzHazMn7wElG3W2JqQj9vnNDUvVCmpLGo3kLTluofQwJspRpzBc6L3TpJbWhBMwzGquhDtwmhzPhP5qC6bCD1s7RLWltY49bk1LmIEqAiUN8cEGxdahYqgI5xKMcaVz01oeJ1nxZ7upm6paMM11MPguartSTa1VjvOqMvGyX13xATxBTF9VCBzomahxHUd0kCF2oZqSaiC2jObgKm9MMpwH32TNv2epqPzt4nnftI5s8DCOdcPHffVGFlSsp5X0sEA8NwaqntRrTxK5qhDXKgohe3UPmjMmIeQ69q9g9fTzs4eYJ8WvxYSJTdFuQjSx4OE2ybHzknfOkdGegkNmJ4zq08UQZ6laTzcoeLtmkS0hpjeYawj1q51wL1MZkUVad9AQLbrBqJ4lDGcztg5zGhsypbML63h5vpQraJqEAouAKiHH3Y7skEuPR7sYEcyiOZtxnFuYgBY4MxcBCJ87vVeFDvymdkLeCtNXn73fSnLuVmR9Puv51rie9Vh5
180215110852.057|594|0UyMVYkJ6YROPZ0JGqIJBucMBmjRrhrrhKdr9YihlSR95ogs3CMsTncyQnxi4ohDxR3DxXnAxTxdaUTMwPqkUFUwShpfHJSFx7Bw2ncxB4uIIZfKjLSszrElJP4dauE1
180215110852.083|595|Tfjx5tOE0cMwtT4SxzWJzzRrSQc5oXSNNpIBcjShAvCcEWKVWlmMvAcs7iI6SUC8VyjKR7jwA1l4BzQ08WGeoQIPONId1iUvQAYgptZGJlFAWZeNU76QImfLJICdR44cGYuWrPNe9M5DcHNmCQr2IwnY0gW22HISbNSSNbDH7dnOfzWNPsfSF241VO08T4KKfzpejpB1sV1A6zTmbtcZpLzjSXrN3gjDwKgmBm98ddQa6C2iNGc41AE8zjMCfakGarz9X3BIHl3ETeW9vgjYfVKGMDgryuYip2BAWJo1xXy07uKIos1rSCLjr20QZnpehCvW7lKdRUwnpYIDbsc0OzAcapoCeEYs3u6tOJQrHRGz95wOEqJxELS8wVHH7h8mSkJW1YtE3QRXsuqeHNESRS9XzjQpNmlVJ0N0ZOrmzhr7gjJiHNiaRZPv3v6Z9htGBhRvAKP1aoXEqLiaVob263pl3if0ooMTmOfk4c5IkdmeCxvXMJTU9zVL3H4VoPTwrb6x7Twznh1GmIkNie7PjlV4Ml0vY6llsGCKcwFXeINtoFJTe57DGaXvuFrV42M5bqehWq1gw7ImkLvsHaBlBakopMNJgJrt10OdI8JiWqQiWfe4RnpIgWIu3lHpWsjT8dLUFRHLqUn9LulVs0OM0iIlFwyRQOtS9NxD2M1h4PYtIY1tgEwMBJ0sYCXaPbwHA0qd9YfunucsZsNYL7wxPQDVZJXWRugGdnyOYeT7aLQ1GFMpboQW1kqCu2mOt2BXZe3U09BsaXtyOn9fAR1WOiyHBffvFwH7MIepcMjZxhcIZPpPC6PsKOKHFPj5IXL8UGWxBM0djlM7WycdYFtMi5FIYcnYBPhdEL8nR1LuD6efDrNoczYXfbrKIjKem1oMX0y6EM8ptg7c4U9YkffODEdmxnb7oRaXj5qw7PUsOHAUJWS4ReHRn7fxGn1sHHXq5YnMFa7HWtHSTqP9TvV53dgBNAlccF7FriHQnCgJzUwtZ9mFRwokMI8FMR1YalJx
180215110852.086|596|tW48yxpU0CNVyP6JSF5Ex84goaMV1HKIZPXDJuipxneaiscBU1kltdSG23hw7mzueScqREjF9c6skYRSPjhBMQsSjca7RAJkJ7XCz19hP7wNp0F1yK9Ebs4fFOE1R0gw
180215110852.089|597|PFlJOApTfB6k1rHhyi9uEt1bkPCRi18ubJI9CVV3DrnrJfchvJub4HDRNYaDyJZyVtCwRFLrjhDC7aTd2rGFiXaT9RLqwTRX9XdJAR927OXiMPPkv1L3wQ3leu6oEBMlTl64TXr5WgMtW9tnS69TRpnxCZRQuLNBp6uX6lux4Th3WejfZj7LzbzIcs1F9qtEN18UCcaIKGbxoOomSOzoMlxrqJAZj9iGQTj2axKdyAg9ER1C2VACb1EmulwQEOVkEhf61k3xsoTyin4V6L1rey0ICtXjq6dEeV3cLxsu3K5ENE6YQYf6IopOdj7faT8UzUU3V5tUie4SwkKlOmnxBDfhqphnAdboPe8qgmylAdMWtgYfY4l06Y7Y7bqxgJN0FxocWyZkcskVVpGFoPUyOraxhrXrCo75oM81Vnp5ANg1WRRPpCodZ97V6LgZ327JN6bM54hVeLG5b7IcZBPVDuVYco92hsEe3ghN4beXU6kmxhbw6lDW8q1KQIqWltc6
180215110852.091|598|EwzWZzLf65AQqrFfgLs0Sex5vAMMWtS7094Kv1RqMtsNoj0cLr4USQ3RLJYrpPocAxbvHKagZtRiWyMxKsFcePTIOA3zJxOzClUWlS4uURbf6iPk37q8Pu2KjmgW99qYaaOZZt8XTxWn9xmlz4UGXQswV24meN4x26UFtPATTZE8GjLu0hoCspjvBfAOFEWlqB7CRW3xsW02IXSS4BTqqktgcF185WyAaVxHdMg9uk5YaQe6cYUlo0gNijDbzzVt6C9VWQNFvEMTo4AHe2xwDE9hazQ2TENC0AeVzgJTLJB95zk3FWYcwM4GBueTApl1AVtBoqZgGPv3YzzvEocrDocuJ6VrqvGV8OsMnOIqvRftXjqY8iRoAbnJwjlNzFFgWtkyRE78GsQfxCv8eeZx5WislnLryld96rNhqyJd73MwGJ8aqhuUQxl4UcJr68rHnPBa5VCE4WD8Ind46tHou2gCgfg7Ol59tnA4Cg2UQWuW60keOTKUlhgmGMjqciFIkUaBX5YsR3ztTatBLlKeBh36Lpvg4eG3IJocOwb4rcUx3YWzBXczCMk2ewMLUN20vV6uFNfNGCQh37GXXS2EtXfbvr5opLkPagIUCLCETNK0dmaX0Mn8RsSrGvQJgGJeFmFotENdtAlFZqqTwi5TY1aMbHFw9viWBsWzZeR93WxJWMhdVNjBnWb7LNmlfzta06tH48agowJfYghsUjDJjM2EUy7QD8UFAVnaa5d1M1Z0krO9kymjGiWPR9VLAjXkO1DgGwH2tyde3xK7Wjge712NHa9yDYHJA70HAmQZB3rSY0JCgD08wDAxxsfAtCyJVwpbotX8sa8w1NkDDr8JiGE7Sm8E3inFhCNIx1jremycsCy8IIcvdlw74DAwySRaD0M3EoqJzxMnbl5acw3Euu6DoOxkNUOSM4VA0S17dmtqvpIdn8qRR3d8YBhdMK013BIubRWgYn1zTUVCB7F7cvAu1iEVcK4jBLm1SD3XpFQ9FDYW27Bq5F7YlGfEFwYY
180215110852.092|599|vD7co8ovGsvisyzvRDVXkE2X8IGEPG47r57fzVi1ux6xv22G34Kisny2ql6Gb49INQMHGi2WU9pxz5iBmhkmCQRG48zf7M4z8mchMw59FOIygbsEPzpsHW6OtznfTu1DpziB9zIVluQbp1AhnywxmBXyY5sSUz4IPG7FyWVp4FNyGKtddsFxsVsRcd2uUl2zuwytM8hxkC08wwWZt4IifUSDBxh6gq8uyTlKdU9BrxGO9U4PXLwLEjCkf0Xuwga9FVuv9P3Zmmv80QPIRfhKPvsPVzJACXqrwEDLKflwKzp790RqXBDaDkcAhOqqTWTnWSxR14gjxEGX4Db470FBrXflmDDmjVSsxyU4RWZxS9vbuLCV2Lb5YA6j2vbUpzHrBu5bhQWphCraWYFeXKQoadnxmHSUYehDPVhka7qmmrYXOslU8y2x6mhgKorGvZfSGwwUbOOTmqAGuFfSJnXPLu6EiSFrQZnJmJ1dSrIO779wNdRg8DKgsYEuVL0qDiXW
180215110852.093|600|2hWVeSc1Lb0rRUXUVsQzwhfZG8PLTqrPBZYDXriFRbPzk0aZz1zljqM5QtUDquOFYQD6BVZDoN0F46FCfWp6PLGbtxvnemeWTvHzwYXRn9xpHWwuLQLrpaCd9GtokpS2CSeWI31py5UOnBJWnwZU6sodgq8pWsGPay6hZR5YEpnmUYsH1A10iNst59sh0u0fom8IRBDMYDOqCh4tC5Iriot7ZFUbXNDvBOYvIv3woyX4TrWqGvJRYhUeMVhihrDb3LqejCErQ9BpmiezAmSoP9SBHMuwlnfuYb2bPVUj2OgJvNuC6VuJaSXsEQODoAmZkM1hI5cJqlrRAjL91KKXGQvjdu89o119dPDEIuTLw1wOyFimFEkmeRUFD5APiOTy2BxdWxx3BSNGoXQ9uB6iHA7FCLrEnbGUVDYifCMReVL97tnEHJeD9gwadxO2xboi10zZlRhcTyTJjBXeC1nNYj4X0iD4tmFTfmM6coMsVmCtKFY4CUpsvqKxvEFjETiE
180215110852.094|601|WuG7UoNd1NzbjFjMV09HpLIjrXWSTkMBKCqOOlQ5sDIsqyyZVC8EgulQfD8XjV5eJtDperJG5WUoxrxWPrrkN5ibaAxAgMKqRzEuZIJyjDYd3WI5QvvJWZLzyVLrSrCmif7NIsdUE0J0Y4LOA9bTwuN9iLr7nCNBmDV1ijo6PenUNzwcKK58lPA9zPf3No6sR6uBidpkiudUNg4jtSOyfMAEeMh5ZUs0MjCYp9jwnOuouK8cHgistJaC1jsXCltHPd1ChUKLztKFqmDzVD9spFa38rYol8qG5Ctz7t0p9loetnmIL7d7Rz1aKuJVf2A8xyx5Hq6aHL8skp3kH0Q799T1uOaBStnAWKSNwk2gWGoq5BAO9rrm5ZHbQnh6y578T01rVxiFB67vPtrw2IUVVRrSh1LycbZyClAO8qHkr9W4zue9aKDp7WoRs1y5GDSARtROtENDoMi21YkfZgu2gdERQ2MsJOBe2utnNuAuW1BBhdkmCFqmdyijIjMzDTZ1n0NWcmFti9WiKKAfLIzy3n07HqGETH9SGHmPRZm6aXdgI5DGFJSDViSFkhADn9wDBWTfnJ60qOBARWXW7hgaZCtTXtAzoFYclwFGBv3SX98d3ctOE7Lf4Tjgrts40WPAYCo2VGuTFOKNTdN507tppnFX67qLC58WYO9KgwKjvlaZvNT0rfWD9gQmKtZjuKglLB7B385lyT92BcsmfrhQJ8bGBNLnrnn25jZl8NzCgSAgE2voreDMG7p2dhk5XLqWCF4hhGpCEFTZLcwfgk2JmwH3YsFWS8qysRj6DIRL79POib4wImGROYXiXD9aQXLd41AvYMEMutkQsVHjG3IrscMrAzxctkod5O1xFK5hLaqwonmrYLLJleeabsCCQKsnitW5cUwfeOwEqABmSXM6PQFmjcEYyLKJK0cz95mBtxc3rxW6Lr4DUtRP78pqHkm9st92mbQqfR0NGUJsAG53S2kkyyFB4wNIG8Tm8Qb4VqTjKJyXYY0YSCJvvAPHaEu6
180215110852.124|602|nq9ZOeNQUDjpp67E73tQjMdjQPhXi1xsniTxZk9VnJbY6684RfErCwK51IaxjbGlIrUysXz1ZVLKDA6e1MTt9bAW22SnzdDKEfiypmeWR3zioF9tst4K7nFHJn9i0t5pR8L9FJ5RK73OPJJgeQ2LJzJSMNJHyCqADpUo6HFDpTOZkwiShajAWhveMAKS3TMZyut2MqwTv6Ifo4W61jg4Kfzx7UMFDWU3Dp0zryoBDErQynR419sYEn2SqcbIR7cZa3UpRoywbJoT3vhF5wSY8RUAidCJXQprKPUFq3SyB60TUCSZ9NCeoOCF0cP53GIWPWVpnl1NQOGzZ9p7uHNswUZbOiWxc0qRF5Vp6KZ0fg8nej6fcqjBtF8lpQErLF6o06qBlWKikKVRiZ6MXWEbDs6q9z56pVxLbywPdgMKJGVJKUWGLN2dUHP9WA7h8YbKAnKJ7PTIKrTuhnmVNEBmKSJol5OB1tOdr315bykfw72fOrw7oWwotpvzT0ppfqlrcloENI7OgJ78YXFjs3oyIa3wflyZagIPgXlIGe5F1q6WhE4OelKYCEXOTk7O0U94Hsqaa9Lzq5gZfHAMykUC5bSeF7PfhSbg03CINM7FszfKbyakTKvVpw0X0v02H7btgH4pdhRuemARSJ4XWv7AecHvyfv60GwYNVaGV7Hiq3uNVdAISTf5kWycrsCPsheJm0xFQEw5FE9ksISNonptkmQ4KMEjdMgmE3GFTLWRQchfRfjCRlLElkZoWZznFOINA7S7OiyuclMuTBWUKAq0EJ7ZIVMYnT4moAG0AWdC0ViBCOvM8L0WvfDRSdOluwbto7crDudAvdIiZZrmiN91CORWjJtvAGG4qYr2KLbM0nyQXq98eARCPBBeGkhNJktBYlEu8hRVzUz166IAZzfmHZ9jg0AANG8EEukOJ1iKwe2ScB4i4u1qFgXxQBZYT59taN522vOHeS4YLTgrFMHFZW0Ten44VfApYIgzmRslZXTny75YVMQ3IoiPUWjf12yA
180215110852.134|603|Ydd3mOFq0DeooecrRCLPtH0rpMTirr8G7KlLdfK4Lidtnf6cspUkGDqDlvS0CfPqBEyl4aSr6AuU86X2o8LuIWHHRrn5PcvRLZpN5t6THo0HG6Xp9Px7L5NJgOsdDRbtl0pqdXsQ3nsNpKEKptwbsRLUO8JGDKnIXPlY1NqJV7DLIjzvFJN3bez92k5JBDfXOlzVzOalOn5VbwcPPI3f1iGDnQhbjzorOuUDTlo9HnHpy1ht7ZtrMDWdUAuGnernaDm2o8LvSc08Sg0RMhLLvQauk805ISyke1mMsS1MCHzPEvETI4Rs2AkLqmeH5xZAorNTuneVCMISXuwNgqBmDVHOao5ePVVpMO5ynXgQAKFKTG2oKM5OfsuqBpqPPH6PZewk4MHYvkswYwOE68vHFgOC9WtBu7jjFqQf4dkCNuK4gIgjRpkT1b0FUkr0JV4wtcDnt0ZsfFyHLA3L9P836YMeDlX7VyyWmDtkvOtwARCKwot9KGcmo5chDXb1obz8PvDIxfLLglmJuBeGsGCZUj8YOlHvRlVcJKxho51D1aPahkmvLeR2NtLhudMNK0dbhUjoHPo6uXayPtnW6CQlVGcJrVxAgVqmWG7gQ5DZRlCLvvHYROTbSgCaaHcCN3JK1ApG1OaJHp3LKdJUSfZFbFlXBtYAGP7ZtpkN6efJ6yYK8tbrhmCaL6NEDnQcKjH3akV9zbmVoavpRDwKX5v5WcgbjPuKxrff5xEnIzif3AJjS7I8VHeparYGNyTgl5Wr7tbfmEZUyj5JfyyXsMVTyOQxg0TiCVhWObmGVW2QZCL8HdxQ8y9fv6DtrlIX2WWKXvwJ2wCJPolJGu2frmM0qpkOJyXJlfxFFuL1JWX6IfdatAuzupQfdABHy1sdO7SsxubGjT0wr86hKikRAS9gJiz3a14DbUjfHdJOjWdKaRnSoRFRAjXJVFKZcBBCbc3dEOanmVTQkjjeXy8CcwJYpi5HDMC2Bq45znAO9vZuqw09PxwArGzMg6zU1HmOxiyU
180215110852.142|604|GSktmSKT9ARyG1SjakA5H4eavxXwoZ1OsXBTjX38EuDaYJrIiQCzq0RXyZBgRw2o27q6sqU2MjM5tTC3PC7oir1VbVLu0tCLX8jWEK9KrZ6n1zhTbfSKKP9pQQsElpkhKOrRxuvmHjYqjCxMtTd54Pn3zn31YcDQ1q2B2tO9EsxeL6MawsNHoNr7ao33iq6ossFj5YfY6PO8ioZyNOBrk9sWX3Dxr7sWwXgbEx9rU5c2ySbzd0AHckBixajNSM3xSULnTSuXvR750YKrwTJNgEDWHvBZKycPYRNOzHfzkFdgpHl69S8IFGL3tx2gEzDoTj1Hji9ijYM5M3syz1G9XuakF2e32XvsQ4eCl6zc3mCCcTwYsOYMyoMCKclYYdFfaSpIEdK4P3YohGSM4PfM7t5oflh0qdufRjw0uEcgYqrv6qPVSLHUR4QfGhor0oAnAlpYWEGu9r420fgM3CBnpSEyja8VTPMLPOwkSyY8lgI8O4uxh5DCwVhYBVMh4RvY
180215110852.143|606|z0irKaRHyrezcuMYVMDS0uMZJwxI0chdHziD7CEbHGt9dIjDjIH6iDpqoZrJKZbmuQ32mLSQBNPL4xV5zXrdMVsyyQiG8r8QRa9iU6xnvbI8k3XpcPvWw89NdEgp45ug
180215110852.145|605|zHi4P4vLRX2hfCEbebGKekZc0IF69CivAZKpTubBvkDylEQOaeyKppbskMkqSb0qEHvDEPCZx9msuObQ5rb8ecU6hv7qE7heVKGV3nVcPp4K57dhCNPsAPEU9UU2gNto
180215110852.146|607|TDZOHUP0YAsvvfVCpBxPx9DxUybjm3ng9TeR1gtZhni9TU5SkXis6qpoIdMOZWLQYer70roiSpIRmbKEPhaBFrR9Bqnjubjw5uG5Ytfh0BbtQAlPnPPcPsOq8KHzwmxHOUqH0GseK9bO7HmYFX0GiNlLTLltJzpY3HN6O1TxMgAXQZY5FJjPB9IW1HR0TuFBy5RJDtOCWCbf09lBT8ZXI9kWuBHIZ3QBgX4geaGHNzeOPNdO31KLcgYdl9liUJVXLC8yjWwrIVd8dxrG5nCUkTKkPdx6Wu9iHU6iGI24QcEfMn1cfDSENrNQhPtcwEM2hnnDMstgrpmCukXN714swd8YQJz9ldnNBCzHrLpKufSouOdVsz7tl3m2Cfiv17oa1huaO1bt8SSrYX1V44eZQmHvPpFXD9V5xCGDXtB4UkXZJdJqgK7RMH5mlGPtSLiSyBu6sCzY9InmJrQhfF13jR6JCkSLPMN2woPM9fhsl9kMIOVTtQ4PCtrbLJ6AgCbcPiHh4tNPyRtOaTwoxPiEU8EbcmwQ2EWZ4sQM4mfPrp00MYOoP7Wp2pcoapUWcfx2GCNN31lHYypnuYxNV8VZJyG7RpyJoveaOk7rqr0fbeXkp1mU7xTHNPVzxaLT5FzrAT9rM6Kmz5QhJbqdWNyE1uzDSEa47aQU74yMiINQ9drdslhynCLHDjBRTIFILb2yFBHmcsSVVVICIZjvYKrS2N7I9JPSYqnC66qyVfyunIjWVk6nE14DnaiWaIiMMjCgnniLzYwdyEcElfR5jstkUmY5W5kGVQ5zOcstPMwjINrQUbQteZxIKrk7tRoBBxA9DN28ypL8M6pNTaXFAD0XhySabZzkVj6XxYviMIuf0u83QMm25fOttLz4rpaNvWUX4RoNLwmR5laWQI4Ubsd4iG16EwoOgV3PXqaou4nIUvo8LMo0cHlReCQmfj4b3GfXz8p1o0l4IZkJyFMIYxQ5Yrvwgp9XjBdP7uMzJGkludrypJ2Aa3fA7iAKmc2H2Mu7
180215110852.146|608|Dd5JMp5v3v12aFGuTeCMpjwJxp7WjFvMrAHeMXNjzTM7gi8yarQFgHdrMRN7bRWtfbbkNQZCkV1Vu2vJCZJ6Uhz8MP1rpFl0DRpRMoYcdCs4iwgqtbKmRwDhIqJgI5Py
